CCN,Hospital,Address,City,County,State,Zip,Latitude,Longitude
'451309','MCCAMEY HOSPITAL','2500 HWY 305 SOUTH','MCCAMEY','UPTON','TX','79752',31.10062178,-102.2022966
'450177','UVALDE MEMORIAL HOSPITAL','1025 GARNER FIELD ROAD','UVALDE','UVALDE','TX','78801',29.21514353,-99.76852128
'450154','VAL VERDE REGIONAL MEDICAL CENTER','801 BEDELL AVE','DEL RIO','VAL VERDE','TX','78840',29.37499387,-100.8936268
'450023','CITIZENS MEDICAL CENTER','2701 HOSPITAL DRIVE','VICTORIA','VICTORIA','TX','77901',28.81280742,-96.97676138
'450147','DETAR HOSPITAL NAVARRO','506 E SAN ANTONIO ST','VICTORIA','VICTORIA','TX','77902',28.80760602,-96.99848074
'450347','HUNTSVILLE MEMORIAL HOSPITAL','110 MEMORIAL HOSPITAL DRIVE','HUNTSVILLE','WALKER','TX','77340',30.69903283,-95.55842461
'450187','SCOTT & WHITE HOSPITAL BRENHAM','700 MEDICAL PARKWAY','BRENHAM','WASHINGTON','TX','77833',30.14533607,-96.39907642
'450643','DOCTORS HOSPITAL OF LAREDO','10700 MCPHERSON ROAD','LAREDO','WEBB','TX','78041',27.60870749,-99.47676814
'450029','LAREDO MEDICAL CENTER','1700 EAST SAUNDERS','LAREDO','WEBB','TX','78044',27.53063809,-99.47680156
'450694','EL CAMPO MEMORIAL HOSPITAL','303 SANDY CORNER RD','EL CAMPO','WHARTON','TX','77437',29.21949897,-96.28969003
'450214','GULF COAST MEDICAL CENTER','10141 US 59 NORTH','WHARTON','WHARTON','TX','77488',29.33087321,-96.11852293
'451343','ELECTRA MEMORIAL HOSPITAL','1207 S BAILEY STREET','ELECTRA','WICHITA','TX','76360',34.01910588,-98.9239932
'450827','KELL WEST REGIONAL HOSPITAL','5402 KELL WEST BOULEVARD','WICHITA FALLS','WICHITA','TX','76310',33.87237727,-98.57876286
'450010','UNITED REGIONAL HEALTH CARE SYSTEM','1600 11TH STREET','WICHITA FALLS','WICHITA','TX','76301',33.90291326,-98.50044645
'450584','WILBARGER GENERAL HOSPITAL','920 HILLCREST DR','VERNON','WILBARGER','TX','76384',34.15949973,-99.31332355
'670087','BAYLOR SCOTT & WHITE EMERGENCY MEDICAL CENTER AT C','900 EAST WHITESTONE BLVD','CEDAR PARK','WILLIAMSON','TX','78613',30.52393439,-97.82014294
'670043','CEDAR PARK REGIONAL MEDICAL CENTER','1401 MEDICAL PARKWAY','CEDAR PARK','WILLIAMSON','TX','78613',30.53059573,-97.81187763
'450718','ROUND ROCK MEDICAL CENTER','2400 ROUND ROCK AVE','ROUND ROCK','WILLIAMSON','TX','78681',30.50899621,-97.71340132
'670034','SCOTT & WHITE HOSPITAL-ROUND ROCK','300 UNIVERSITY BLVD','ROUND ROCK','WILLIAMSON','TX','78664',30.56031654,-97.68491922
'670041','SETON MEDICAL CENTER WILLIAMSON','201 SETON PARKWAY','ROUND ROCK','WILLIAMSON','TX','78664',30.57105235,-97.65298027
'450108','CONNALLY MEMORIAL MEDICAL CENTER','499 10TH STREET','FLORESVILLE','WILSON','TX','78114',29.15957071,-98.17340904
'450271','WISE REGIONAL HEALTH SYSTEM','609 MEDICAL CENTER DRIVE','DECATUR','WISE','TX','76234',33.21848971,-97.59545253
'451380','EAST TEXAS MEDICAL CENTER QUITMAN','117 WINNSBORO STREET','QUITMAN','WOOD','TX','75783',32.79637564,-95.44505378
'450085','GRAHAM REGIONAL MEDICAL CENTER','1301 MONTGOMERY ROAD','GRAHAM','YOUNG','TX','76450',33.08988017,-98.58462395
'451354','HAMILTON HOSPITAL','901 WEST HAMILTON','OLNEY','YOUNG','TX','76374',33.36962824,-98.76384471
'460035','BEAVER VALLEY HOSPITAL','1109 NORTH 100 WEST','BEAVER','BEAVER','UT','84713',38.28984024,-112.6431885
'460017','BRIGHAM CITY COMMUNITY HOSPITAL','950 SOUTH MEDICAL DRIVE','BRIGHAM CITY','BOX ELDER','UT','84302',41.49152654,-112.0241802
'460039','BEAR RIVER VALLEY HOSPITAL','905 NORTH 1000 WEST','TREMONTON','BOX ELDER','UT','84337',41.7234238,-112.1814397
'460015','LOGAN REGIONAL HOSPITAL','500 EAST 1400 NORTH','LOGAN','CACHE','UT','84341',41.75743373,-111.8211277
'460054','CACHE VALLEY SPECIALITY HOSPITAL','2380 NORTH 400 EAST','NORTH LOGAN','CACHE','UT','84341',41.77553826,-111.8231008
'460011','CASTLEVIEW HOSPITAL','300 NORTH HOSPITAL DRIVE','PRICE','CARBON','UT','84501',39.60453376,-110.8311841
'460042','LAKEVIEW HOSPITAL','630 EAST MEDICAL DRIVE','BOUNTIFUL','DAVIS','UT','84010',40.8866836,-111.8682397
'460041','DAVIS HOSPITAL AND MEDICAL CENTER','1600 WEST ANTELOPE DRIVE','LAYTON','DAVIS','UT','84041',41.08921787,-111.9954309
'460019','UINTAH BASIN MEDICAL CENTER','250 WEST 300 NORTH (75-2)','ROOSEVELT','DUCHESNE','UT','84066',40.30342494,-109.996089
'460033','GARFIELD MEMORIAL HOSPITAL','200 NORTH 400 EAST','PANGUITCH','GARFIELD','UT','84759',37.82597251,-112.4278433
'461302','MOAB REGIONAL HOSPITAL','450 WEST WILLIAMS WAY','MOAB','GRAND','UT','84532',38.57432819,-109.5601238
'460007','VALLEY VIEW MEDICAL CENTER','1303 NORTH MAIN STREET','CEDAR CITY','IRON','UT','84721',37.70026349,-113.0640414
'461304','CENTRAL VALLEY MEDICAL CENTER - CAH','48 WEST 1500 NORTH','NEPHI','JUAB','UT','84648',39.73062807,-111.8370509
'461309','KANE COUNTY HOSPITAL','355 NORTH MAIN STREET','KANAB','KANE','UT','84741',37.0541505,-112.5286251
'461300','DELTA COMMUNITY MEDICAL CENTER','126 SOUTH WHITE SAGE AVENUE','DELTA','MILLARD','UT','84624',39.34974253,-112.5602656
'461301','FILLMORE COMMUNITY MEDICAL CENTER','674 SOUTH HIGHWAY 99','FILLMORE','MILLARD','UT','84631',38.95381978,-112.3399611
'460060','LONE PEAK HOSPITAL','11925 S STATE STREET','DRAPER','SALT LAKE','UT','84020',40.5345928,-111.8914807
'460010','INTERMOUNTAIN MEDICAL CENTER','5121 SOUTH COTTONWOOD STREET','MURRAY','SALT LAKE','UT','84107',40.66034664,-111.8937352
'460059',"'LANDMARK HOSPITAL OF SALT LAKE CITY, LLC'",'4252 S BIRKHILL BLVD','MURRAY','SALT LAKE','UT','84107',40.67841436,-111.8928079
'460049','THE ORTHOPEDIC SPECIALTY HOSPITAL','5848 SOUTH 300 EAST','MURRAY','SALT LAKE','UT','84107',40.64408366,-111.8984084
'460058','RIVERTON HOSPITAL','3741 WEST 12600 SOUTH','RIVERTON','SALT LAKE','UT','84065',40.52227548,-111.9799285
'460006','LDS HOSPITAL','8TH AVENUE AND C STREET','SALT LAKE CITY','SALT LAKE','UT','84143',40.65968998,-111.9130014
'463301','PRIMARY CHILDRENS HOSPITAL','100 NORTH MARIO CAPECCHI DRIVE','SALT LAKE CITY','SALT LAKE','UT','84113',40.76630044,-111.8367433
'460003','SALT LAKE REGIONAL MEDICAL CENTER','1050 EAST SOUTH TEMPLE','SALT LAKE CITY','SALT LAKE','UT','84102',40.76933694,-111.8609309
'460047','ST MARKS HOSPITAL','1200 EAST 3900 SOUTH','SALT LAKE CITY','SALT LAKE','UT','84124',40.68704076,-111.8567598
'460009','UNIVERSITY HEALTH CARE/UNIV HOSPITALS AND  CLINICS','50 NORTH MEDICAL DRIVE','SALT LAKE CITY','SALT LAKE','UT','84132',40.77298795,-111.8368436
'46002F','VA SALT LAKE CITY HEALTHCARE - GEORGE E. WAHLEN VA','500 FOOTHILL BLVD.','SALT LAKE CITY','SALT LAKE','UT','84148',40.75829291,-111.8385558
'460044','ALTA VIEW HOSPITAL','9660 SOUTH 1300 EAST','SANDY','SALT LAKE','UT','84094',40.57559978,-111.8531771
'460051','JORDAN VALLEY MEDICAL CENTER','3580 WEST 9000 SOUTH','WEST JORDAN','SALT LAKE','UT','84088',40.58793342,-111.9752761
'461310','BLUE MOUNTAIN HOSPITAL','802 SOUTH 200 WEST','BLANDING','SAN JUAN','UT','84511',37.61340408,-109.4815378
'461308','SAN JUAN HOSPITAL','380 WEST 100 NORTH','MONTICELLO','SAN JUAN','UT','84535',37.8778799,-109.3446054
'461306','GUNNISON VALLEY HOSPITAL','64 EAST 100 NORTH','GUNNISON','SANPETE','UT','84634',39.15662908,-111.8163789
'461303','SANPETE VALLEY HOSPITAL - CAH','1100 SOUTH MEDICAL DRIVE','MOUNT PLEASANT','SANPETE','UT','84647',39.5322536,-111.4612635
'460026','SEVIER VALLEY MEDICAL CENTER','1000 NORTH MAIN STREET','RICHFIELD','SEVIER','UT','84701',38.78209039,-112.084752
'460057','PARK CITY MEDICAL CENTER','900 ROUND VALLEY DRIVE','PARK CITY','SUMMIT','UT','84060',40.68647487,-111.4665167
'460014','MOUNTAIN WEST MEDICAL CENTER','2055 NORTH MAIN STREET','TOOELE','TOOELE','UT','84074',40.56669419,-112.2959104
'460030','ASHLEY REGIONAL MEDICAL CENTER','150 WEST 100 NORTH','VERNAL','UINTAH','UT','84078',40.45792185,-109.5266844
'460023','AMERICAN FORK HOSPITAL','170 NORTH 1100 EAST','AMERICAN FORK','UTAH','UT','84003',40.38027073,-111.7690444
'460043','OREM COMMUNITY HOSPITAL','331 NORTH 400 WEST','OREM','UTAH','UT','84057',40.30326028,-111.7054568
'460052','TIMPANOGOS REGIONAL HOSPITAL','750 WEST 800 NORTH','OREM','UTAH','UT','84057',40.31208791,-111.7147512
'460013','MOUNTAIN VIEW HOSPITAL','1000 EAST 100 NORTH','PAYSON','UTAH','UT','84651',40.04461334,-111.715227
'460001','UTAH VALLEY REGIONAL MEDICAL CENTER','1034 NORTH 500 WEST','PROVO','UTAH','UT','84604',40.24649081,-111.6673947
'461307','HEBER VALLEY MEDICAL CENTER','1485 SOUTH HIGHWAY 40','HEBER CITY','WASATCH','UT','84032',40.48889835,-111.4090845
'460021','DIXIE REGIONAL MEDICAL CENTER','1380 EAST MEDICAL CENTER DRIVE','ST GEORGE','WASHINGTON','UT','84790',37.09982198,-113.5533351
'460004','MCKAY DEE HOSPITAL','4401 HARRISON BOULEVARD','OGDEN','WEBER','UT','84403',41.18284276,-111.9491733
'460005','OGDEN REGIONAL MEDICAL CENTER','5475 SOUTH 500 EAST','OGDEN','WEBER','UT','84405',41.16341208,-111.968665
'490077','MARTHA JEFFERSON HOSPITAL','500 MARTHA JEFFERSON DRIVE','CHARLOTTESVILLE','ALBEMARLE','VA','22911',38.02454647,-78.44364116
'490040','INOVA ALEXANDRIA HOSPITAL','4320 SEMINARY RD','ALEXANDRIA','ALEXANDRIA CITY','VA','22304',38.82432385,-77.10517752
'490126','LEWISGALE HOSPITAL ALLEGHANY','ONE ARH LANE - PO BOX 7','LOW MOOR','ALLEGHANY','VA','24457',37.79057076,-79.88420104
'490050','VIRGINIA HOSPITAL CENTER','1701 NORTH GEORGE MASON DRIVE','ARLINGTON','ARLINGTON','VA','22205',38.88945888,-77.12871634
'490018','AUGUSTA HEALTH','78 MEDICAL CENTER DRIVE','FISHERSVILLE','AUGUSTA','VA','22939',38.09628503,-78.98693245
'491300','BATH COMMUNITY HOSPITAL','106 PARK DRIVE- PO DRAWER Z','HOT SPRINGS','BATH','VA','24445',37.99381502,-79.83083635
'490088','BEDFORD MEMORIAL HOSPITAL','1613 OAKWOOD STREET','BEDFORD','Bedford City','VA','24523',37.35090686,-79.51654385
'490127','BUCHANAN GENERAL HOSPITAL','1535 SLATE CREEK ROAD','GRUNDY','BUCHANAN','VA','24614',37.28581584,-82.06670106
'490009','UNIVERSITY OF VIRGINIA MEDICAL CENTER','JEFFERSON PARK AVE','CHARLOTTESVILLE','CHARLOTTESVILLE CITY','VA','22908',38.02816525,-78.51060698
'490120','CHESAPEAKE GENERAL HOSPITAL',"'736 BATTLEFIELD BLVD, NORTH'",'CHESAPEAKE','CHESAPEAKE CITY','VA','23320',36.74632878,-76.24495191
'490136','BON SECOURS ST FRANCIS MEDICAL CENTER',"'13700 ST FRANCIS BLVD, SUITE 100'",'MIDLOTHIAN','CHESTERFIELD','VA','23114',37.46633323,-77.65901602
'490112','CJW MEDICAL CENTER','7101 JAHNKE ROAD','RICHMOND','CHESTERFIELD','VA','23235',37.51580299,-77.52534326
'490019','CULPEPER REGIONAL HOSPITAL','501 SUNSET LANE','CULPEPER','CULPEPER','VA','22701',38.45556717,-78.01196109
'490075','DANVILLE REGIONAL MEDICAL CENTER','142 SOUTH MAIN STREET','DANVILLE','DANVILLE CITY','VA','24541',36.57733524,-79.40471263
'491303','DICKENSON COMMUNITY HOSPITAL','312 HOSPITAL DRIVE','CLINTWOOD','DICKENSON','VA','24228',37.15929125,-82.44757778
'490097','SOUTHERN VIRGINIA REGIONAL MEDICAL CENTER','727 NORTH MAIN STREET','EMPORIA','Emporia City','VA','23847',36.70206194,-77.53575186
'490084','RIVERSIDE TAPPAHANNOCK HOSPITAL','618 HOSPITAL ROAD','TAPPAHANNOCK','ESSEX','VA','22560',37.90033496,-76.87905648
'490122','INOVA MOUNT VERNON HOSPITAL','2501 PARKERS LANE','ALEXANDRIA','FAIRFAX','VA','22306',38.74064169,-77.07515713
'490101','INOVA FAIR OAKS HOSPITAL','3600 JOSEPH SIEWICK DRIVE','FAIRFAX','FAIRFAX','VA','22033',38.8859041,-77.3807123
'490063','INOVA FAIRFAX HOSPITAL',"'8110 GATEHOUSE ROAD, 400 WEST'",'FALLS CHURCH','FAIRFAX','VA','22042',38.86885724,-77.22468989
'490107','RESTON HOSPITAL CENTER','1850 TOWN CENTER PARKWAY','RESTON','FAIRFAX','VA','20190',38.96149722,-77.36289264
'490023','FAUQUIER HOSPITAL','500 HOSPITAL DRIVE','WARRENTON','FAUQUIER','VA','20186',38.71170098,-77.80823421
'490089','CARILION FRANKLIN MEMORIAL HOSPITAL','180 FLOYD AVENUE','ROCKY MOUNT','FRANKLIN','VA','24151',36.99450752,-79.89036393
'490092','SOUTHAMPTON MEMORIAL HOSPITAL','100 FAIRVIEW DRIVE - PO BOX 817','FRANKLIN','FRANKLIN CITY','VA','23851',36.69096747,-76.93617613
'490022',"'MARY WASHINGTON HOSPITAL, INC'",'1001 SAM PERRY BOULEVARD','FREDERICKSBURG','FREDERICKSBURG CITY','VA','22401',38.31152411,-77.48068293
'490115','TWIN COUNTY REGIONAL HOSPITAL','200 HOSPITAL DRIVE','GALAX','GALAX CITY','VA','24333',36.67174302,-80.92377995
'491302','CARILION GILES COMMUNITY HOSPITAL','159 HARTLEY WAY','PEARISBURG','GILES','VA','24134',37.33274805,-80.71101186
'490130','RIVERSIDE WALTER REED HOSPITAL','7519 HOSPITAL ROAD','GLOUCESTER','GLOUCESTER','VA','23061',37.41897953,-76.54347764
'490013','HALIFAX REGIONAL HOSPITAL','2204 WILBORN AVENUE','HALIFAX','HALIFAX','VA','24558',36.76568016,-78.92872923
'49006F','HAMPTON VA MEDICAL CENTER','100 EMANCIPATION DRIVE','HAMPTON','HAMPTON CITY','VA','23667',37.01529815,-76.33326216
'490093','SENTARA CAREPLEX HOSPITAL','3000 COLISEUM DRIVE','HAMPTON','HAMPTON CITY','VA','23666',37.05548254,-76.39227574
'490069','BON SECOURS MEMORIAL REGIONAL MEDICAL CENTER','8260 ATLEE ROAD','MECHANICSVILLE','HANOVER','VA','23116',37.62805944,-77.38848905
'490004','ROCKINGHAM MEMORIAL HOSPITAL','2010 HEALTH CAMPUS DRIVE','HARRISONBURG','HARRISONBURG CITY','VA','22801',38.40641638,-78.85792993
'490059','BON SECOURS ST MARYS HOSPITAL','5801 BREMO RD','RICHMOND','HENRICO','VA','23226',37.58502358,-77.51256761
'490118','HENRICO DOCTORS' HOSPITAL','1602 SKIPWITH ROAD','RICHMOND','HENRICO','VA','23229',37.54070235,-77.43364758
'490079','MEMORIAL HOSPITAL OF MARTINSVILLE & HENRY COUNTY','320 HOSPITAL DRIVE','MARTINSVILLE','HENRY','VA','24115',36.69853214,-79.8653891
'490020','JOHN RANDOLPH MEDICAL CENTER','411 WEST RANDOLPH ROAD','HOPEWELL','HOPEWELL CITY','VA','23860',37.3070817,-77.29152318
'490109','EASTERN STATE HOSPITAL','4601 IRONBOUND ROAD','WILLIAMSBURG','JAMES CITY','VA','23188',37.28588204,-76.73422628
'490143','RIVERSIDE DOCTORS' HOSPITAL OF WILLIAMSBURG','1500 COMMONWEALTH AVENUE','WILLIAMSBURG','JAMES CITY','VA','23185',37.2756026,-76.70971589
'490066','SENTARA WILLIAMSBURG REGIONAL MEDICAL CENTER','100 SENTARA CIRCLE','WILLIAMSBURG','JAMES CITY','VA','23188',37.33779389,-76.73909068
'490123','RAPPAHANNOCK GENERAL HOSPITAL','101 HARRIS ROAD','KILMARNOCK','LANCASTER','VA','22482',37.70036743,-76.38974649
'491304','CARILION STONEWALL JACKSON HOSPITAL','1 HEALTH CIRCLE','LEXINGTON','LEXINGTON CITY','VA','24450',37.78039725,-79.44079876
'490043','INOVA LOUDOUN HOSPITAL','44045 RIVERSIDE PARKWAY','LEESBURG','LOUDOUN','VA','20176',39.07534347,-77.47549285
'490021',"'CENTRA  HEALTH, INC'",'1920 ATHERHOLT ROAD','LYNCHBURG','LYNCHBURG CITY','VA','24501',37.41378226,-79.16975542
'490045','NOVANT HEALTH PRINCE WILLIAM MEDICAL CENTER','8700 SUDLEY RD','MANASSAS','MANASSAS CITY','VA','20110',38.76772607,-77.48533604
'490098',"'COMMUNITY MEMORIAL HEALTHCENTER, INC'",'125 BUENA VISTA CIRCLE','SOUTH HILL','MECKLENBURG','VA','23970',36.73405468,-78.13300253
'490110','LEWISGALE HOSPITAL MONTGOMERY','3700 SOUTH MAIN STREET','BLACKSBURG','MONTGOMERY','VA','24060',37.1855475,-80.40870842
'490042','CARILION NEW RIVER VALLEY MEDICAL CENTER','2900 LAMB CIRCLE','CHRISTIANSBURG','MONTGOMERY','VA','24073',37.08894826,-80.50688052
'490041','MARY IMMACULATE HOSPITAL','2 BERNARDINE DRIVE','NEWPORT NEWS','NEWPORT NEWS CITY','VA','23602',37.1459384,-76.51179741
'490052','RIVERSIDE REGIONAL MEDICAL CENTER','500 J CLYDE MORRIS BLVD','NEWPORT NEWS','NEWPORT NEWS CITY','VA','23601',37.06396077,-76.48531764
'490011','BON SECOURS DEPAUL MEDICAL CENTER','150 KINGSLEY LANE','NORFOLK','NORFOLK CITY','VA','23505',36.89863721,-76.28211328
'490046','SENTARA LEIGH HOSPITAL','830 KEMPSVILLE ROAD','NORFOLK','NORFOLK CITY','VA','23502',36.85023925,-76.19155862
'490007','SENTARA NORFOLK GENERAL HOSPITAL','600 GRESHAM DR','NORFOLK','NORFOLK CITY','VA','23507',36.86236472,-76.30473113
'490037','RIVERSIDE SHORE MEMORIAL HOSPITAL','9507 HOSPITAL AVENUE','NASSAWADOX','NORTHAMPTON','VA','23413',37.47445818,-75.86377851
'490001','NORTON COMMUNITY HOSPITAL','100  15TH ST NW','NORTON','NORTON CITY','VA','24273',36.93210773,-82.64200918
'490134','PIEDMONT GERIATRIC HOSPITAL','5001 E PATRICK HENRY HWY - HIGHWAY 360 AND 460','BURKEVILLE','NOTTOWAY','VA','23922',37.18919067,-78.19811558
'491307',"'PAGE MEMORIAL HOSPITAL, INC'",'200 MEMORIAL DRIVE','LURAY','PAGE','VA','22835',38.66246559,-78.46977969
'491306',"'PIONEER HEALTH SERVICES OF PATRICK COUNTY,INC'",'18688 JEB STUART HIGHWAY','STUART','PATRICK','VA','24171',36.64689884,-80.25654607
'490067','SOUTHSIDE REGIONAL MEDICAL CENTER','200 MEDICAL PARK BOULEVARD','PETERSBURG','PETERSBURG CITY','VA','23805',37.18371115,-77.36137864
'490017','BON SECOURS MARYVIEW MEDICAL CENTER','3636 HIGH STREET','PORTSMOUTH','PORTSMOUTH CITY','VA','23707',36.83662504,-76.34893497
'490090',"'SOUTHSIDE COMMUNITY HOSPITAL, INC'",'800 OAK STREET','FARMVILLE','PRINCE EDWARD','VA','23901',37.30371181,-78.4037159
'490113','SENTARA NORTHERN VIRGINIA MEDICAL CENTER','2300 OPITZ BOULEVARD','WOODBRIDGE','PRINCE WILLIAM','VA','22191',38.63508691,-77.28535407
'490116','LEWISGALE HOSPITAL PULASKI','2400 LEE HIGHWAY','PULASKI','PULASKI','VA','24301',37.06992754,-80.75704206
'490094','BON SECOURS RICHMOND COMMUNITY HOSPITAL','1500 N. 28TH STREET','RICHMOND','RICHMOND CITY','VA','23223',37.54024058,-77.40625378
'490032','MEDICAL COLLEGE OF VIRGINIA HOSPITALS','1250 EAST MARSHALL STREET - BOX 980510','RICHMOND','RICHMOND CITY','VA','23298',37.53977622,-77.42988708
'49010F','RICHMOND VA MEDICAL CENTER','1201 BROAD ROCK BOULEVARD','RICHMOND','RICHMOND CITY','VA','23249',37.49829522,-77.47029645
'490024','CARILION ROANOKE MEMORIAL HOSPITAL',"'1906 BELLEVIEW AVENUE, SE'",'ROANOKE','ROANOKE CITY','VA','24014',37.2519535,-79.9430022
'490002','RUSSELL COUNTY MEDICAL CENTER','58 CARROLL STREET','LEBANON','RUSSELL','VA','24266',36.89893668,-82.07856816
'490048','LEWISGALE MEDICAL CENTER','1900 ELECTRIC ROAD','SALEM','SALEM','VA','24153',37.26438432,-80.03317632
'49011F','SALEM VA MEDICAL CENTER','1970 BOULEVARD','SALEM','SALEM','VA','24153',37.29365233,-80.05313804
'491305','SHENANDOAH MEMORIAL HOSPITAL','759 SOUTH MAIN STREET','WOODSTOCK','SHENANDOAH','VA','22664',38.87152979,-78.5139526
'490038','SMYTH COUNTY COMMUNITY HOSPITAL','245 MEDICAL PARK DRIVE','MARION','SMYTH','VA','24354',36.84980607,-81.49044077
'490105','SOUTHWESTERN VIRGINIA MENTAL HEALTH INSTITUTE','340 BAGLEY CIRCLE','MARION','SMYTH','VA','24354',36.83393681,-81.51037139
'490141','SPOTSYLVANIA REGIONAL MEDICAL CENTER','4600 SPOTSYLVANIA PARKWAY','FREDERICKSBURG','SPOTSYLVANIA','VA','22408',38.21945701,-77.49658865
'490140',"'STAFFORD HOSPITAL, LLC'","'101 HOSPITAL CENTER BOULEVARD, SUITE 307'",'STAFFORD','STAFFORD','VA','22554',38.41404815,-77.40754434
'490106','WESTERN STATE HOSPITAL','1301 RICHMOND AVENUE','STAUNTON','STAUNTON CITY','VA','24402',38.13079032,-79.03886757
'490044','SENTARA OBICI HOSPITAL','2800 GODWIN BOULEVARD','SUFFOLK','SUFFOLK CITY','VA','23439',36.77274139,-76.58348769
'490060','CLINCH VALLEY MEDICAL CENTER','2949 WEST FRONT STREET','RICHLANDS','TAZEWELL','VA','24641',37.09401024,-81.81897733
'490117','CARILION TAZEWELL COMMUNITY HOSPITAL','141 BEN BOLT AVENUE','TAZEWELL','TAZEWELL','VA','24651',37.12582691,-81.48999066
'490119','SENTARA PRINCESS ANNE HOSPITAL','2025 GLENN MITCHELL DRIVE','VIRGINIA BEACH','VIRGINIA BEACH CITY','VA','23456',36.77563246,-76.09798643
'490057','SENTARA VIRGINIA BEACH GENERAL HOSPITAL','1060 FIRST COLONIAL ROAD','VIRGINIA BEACH','VIRGINIA BEACH CITY','VA','23454',36.86401478,-76.02833099
'490033','WARREN MEMORIAL HOSPITAL','1000 NORTH SHENANDOAH AVE','FRONT ROYAL','WARREN','VA','22630',38.93001147,-78.19890588
'490053','JOHNSTON MEMORIAL HOSPITAL','16000 JOHNSTON MEMORIAL DRIVE','ABINGDON','WASHINGTON','VA','24211',36.72259189,-81.91020346
'490005','WINCHESTER MEDICAL CENTER','220 CAMPUS BLVD SUITE 210','WINCHESTER','WINCHESTER CITY','VA','22601',39.20054227,-78.18868245
'490114','WELLMONT LONESOME PINE HOSPITAL','1990 HOLTON AVENUE EAST','BIG STONE GAP','WISE','VA','24219',36.87734323,-82.75511601
'490111','WYTHE COUNTY COMMUNITY HOSPITAL','600 WEST RIDGE ROAD','WYTHEVILLE','WYTHE','VA','24382',36.9533777,-81.09536698
'480002','GOV JUAN F LUIS HOSPITAL & MEDICAL CTR',"'#4007 EST DIAMOND RUBY, CHRISTIANSTED'",'ST CROIX','SAINT CROIX','VI','820',17.72811446,-64.8190875
'480001',"'ROY LESTER SCHNEIDER HOSPITAL,THE'",'9048 SUGAR ESTATE','ST THOMAS','SAINT JOHN','VI','801',18.34899,-64.93041999
'471307',"'PORTER HOSPITAL, INC'",'115 PORTER DRIVE','MIDDLEBURY','ADDISON','VT','5753',43.99945424,-73.16843781
'470012','SOUTHWESTERN VERMONT MEDICAL CENTER','100 HOSPITAL DRIVE','BENNINGTON','BENNINGTON','VT','5201',42.87354585,-73.20756009
'471303','NORTHEASTERN VERMONT REGIONAL HOSPITAL','1315 HOSPITAL DRIVE','SAINT JOHNSBURY','CALEDONIA','VT','5819',44.44528706,-72.00891045
'470003','FLETCHER ALLEN HOSPITAL OF VERMONT','111 COLCHESTER AVE','BURLINGTON','CHITTENDEN','VT','5401',44.48067248,-73.19654888
'470024','NORTHWESTERN MEDICAL CENTER INC','133 FAIRFIELD STREET','SAINT ALBANS','FRANKLIN','VT','5478',44.80662072,-73.07285157
'471305','COPLEY HOSPITAL','528 WASHINGTON HIGHWAY','MORRISVILLE','LAMOILLE','VT','5661',44.55417193,-72.59138315
'471301','GIFFORD MEDICAL CENTER','44 SOUTH MAIN STREET','RANDOLPH','ORANGE','VT','5060',43.91660518,-72.66588969
'471304','NORTH COUNTRY HOSPITAL AND HEALTH CENTER','189 PROUTY DRIVE','NEWPORT','ORLEANS','VT','5855',44.95472132,-72.20172748
'470005','RUTLAND REGIONAL MEDICAL CENTER','160 ALLEN ST','RUTLAND','RUTLAND','VT','5701',43.59924257,-72.95581416
'470001','CENTRAL VERMONT MEDICAL CENTER','BOX 547','BARRE','WASHINGTON','VT','5641',44.19689324,-72.5014675
'470011','BRATTLEBORO MEMORIAL HOSPITAL','17 BELMONT AVE','BRATTLEBORO','WINDHAM','VT','5301',42.84213696,-72.56480462
'471300','GRACE COTTAGE HOSPITAL','PO BOX 216','TOWNSHEND','WINDHAM','VT','5353',43.0448408,-72.66633794
'471306','SPRINGFIELD HOSPITAL','PO BOX 2003','SPRINGFIELD','WINDSOR','VT','5156',43.2965633,-72.48145721
'47001F','WHITE RIVER JCT VA MEDICAL CENTER','215 N. MAIN ST.','WHITE RIVER JUNCTION','WINDSOR','VT','5009',43.65020736,-72.3223108
'471302','MT ASCUTNEY HOSPITAL','289 COUNTY ROAD','WINDSOR','WINDSOR','VT','5089',43.48756904,-72.40104122
'501318','OTHELLO COMMUNITY HOSPITAL','315 NORTH 14TH AVENUE','OTHELLO','ADAMS','WA','99344',46.83026865,-119.1544063
'501311','EAST ADAMS RURAL HOSPITAL','903 SOUTH ADAMS','RITZVILLE','ADAMS','WA','99169',47.12102987,-118.3723096
'501332','TRI-STATE MEMORIAL HOSPITAL','1221 HIGHLAND AVENUE','CLARKSTON','ASOTIN','WA','99403',46.40360035,-117.0564236
'500053','KENNEWICK GENERAL HOSPITAL','900 SOUTH AUBURN STREET','KENNEWICK','BENTON','WA','99336',46.19914986,-119.1185593
'501312','PROSSER MEMORIAL HOSPITAL','723 MEMORIAL STREET','PROSSER','BENTON','WA','99350',46.20766983,-119.7635894
'500058','KADLEC REGIONAL MEDICAL CENTER','888 SWIFT BLVD','RICHLAND','BENTON','WA','99352',46.28046638,-119.2819898
'501334','LAKE CHELAN COMMUNITY HOSPITAL','503 EAST HIGHLAND','CHELAN','CHELAN','WA','98816',47.84558865,-120.0131585
'501313','CASCADE MEDICAL CENTER','817 COMMERCIAL STREET','LEAVENWORTH','CHELAN','WA','98826',47.59458388,-120.6611743
