ccn,hospital,city,county,state,latitude,longitude,year,Domain_1_Score,AHRQ_PSI_90_Score,Domain_1_Start_Date,Domain_1_End_Date,Domain_2_Score,CLABSI_Score,CAUTI_Score,Domain_2_Start_Date,Domain_2_End_Date,Total_HAC_Score
450348,FALLS COMMUNITY HOSPITAL AND CLINIC,MARLIN,FALLS,TX,31.30745366700006, -96.89600940099996,2015,6,6,07/01/2011 00:00:00,06/30/2013 00:00:00,0,0,0,01/01/2012 00:00:00,12/31/2013 00:00:00,6
670004,ST MARKS MEDICAL CENTER,LA GRANGE,FAYETTE,TX,29.935448847000032, -96.87778407299999,2015,8,8,07/01/2011 00:00:00,06/30/2013 00:00:00,0,0,0,01/01/2012 00:00:00,12/31/2013 00:00:00,8
450330,OAKBEND MEDICAL CENTER,RICHMOND,FORT BEND,TX,29.577451259000043, -95.77147806099998,2015,4,4,07/01/2011 00:00:00,06/30/2013 00:00:00,4,3,5,01/01/2012 00:00:00,12/31/2013 00:00:00,4
670058,EMERUS HOSPITAL,SUGAR LAND,FORT BEND,TX,29.63296324600003, -95.59944864199997,2015,7,7,07/01/2011 00:00:00,06/30/2013 00:00:00,0,0,0,01/01/2012 00:00:00,12/31/2013 00:00:00,7
450848,MEMORIAL HERMANN SUGAR LAND HOSPITAL,SUGAR LAND,FORT BEND,TX,29.563647539000044, -95.68809768599999,2015,2,2,07/01/2011 00:00:00,06/30/2013 00:00:00,6.5,6,7,01/01/2012 00:00:00,12/31/2013 00:00:00,4.925
450820,METHODIST SUGAR LAND HOSPITAL,SUGAR LAND,FORT BEND,TX,29.63296324600003, -95.59944864199997,2015,1,1,07/01/2011 00:00:00,06/30/2013 00:00:00,3,3,3,01/01/2012 00:00:00,12/31/2013 00:00:00,2.3
670053,ST LUKE'S SUGAR LAND HOSPITAL,SUGAR LAND,FORT BEND,TX,29.604892850000056, -95.62127927899996,2015,6,6,07/01/2011 00:00:00,06/30/2013 00:00:00,6,9,3,01/01/2012 00:00:00,12/31/2013 00:00:00,6
450860,SUGAR LAND SURGICAL HOSPITAL LLP,SUGAR LAND,FORT BEND,TX,29.63296324600003, -95.59944864199997,2015,5,5,07/01/2011 00:00:00,06/30/2013 00:00:00,0,0,0,01/01/2012 00:00:00,12/31/2013 00:00:00,5
450373,EAST TEXAS MEDICAL CENTER MOUNT VERNON,MOUNT VERNON,FRANKLIN,TX,33.176574423000034, -95.23346949099994,2015,7,7,07/01/2011 00:00:00,06/30/2013 00:00:00,0,0,0,01/01/2012 00:00:00,12/31/2013 00:00:00,7
450658,EAST TEXAS MEDICAL CENTER - FAIRFIELD,FAIRFIELD,FREESTONE,TX,31.72560069900004, -96.16965249899994,2015,6,6,07/01/2011 00:00:00,06/30/2013 00:00:00,0,0,0,01/01/2012 00:00:00,12/31/2013 00:00:00,6
670089,NIX COMMUNITY GENERAL HOSPITAL,DILLEY,FRIO,TX,28.670009605000075, -99.17300587399995,2015,0,,07/01/2011 00:00:00,06/30/2013 00:00:00,0,0,0,01/01/2012 00:00:00,12/31/2013 00:00:00,0
450293,FRIO REGIONAL HOSPITAL,PEARSALL,FRIO,TX,28.891982119000033, -99.09464851099995,2015,7,7,07/01/2011 00:00:00,06/30/2013 00:00:00,0,0,0,01/01/2012 00:00:00,12/31/2013 00:00:00,7
450018,UNIVERSITY OF TEXAS MEDICAL BRANCH GAL,GALVESTON,GALVESTON,TX,29.31111013800006, -94.77554777299997,2015,10,10,07/01/2011 00:00:00,06/30/2013 00:00:00,6.5,8,5,01/01/2012 00:00:00,12/31/2013 00:00:00,7.725
450604,HILL COUNTRY MEMORIAL HOSPITAL INC,FREDERICKSBURG,GILLESPIE,TX,30.26237448300003, -98.88031596099995,2015,1,1,07/01/2011 00:00:00,06/30/2013 00:00:00,1,0,1,01/01/2012 00:00:00,12/31/2013 00:00:00,1
450235,MEMORIAL HOSPITAL,GONZALES,GONZALES,TX,29.516864130000044, -97.42991556499999,2015,4,4,07/01/2011 00:00:00,06/30/2013 00:00:00,0,0,0,01/01/2012 00:00:00,12/31/2013 00:00:00,4
450099,PAMPA REGIONAL MEDICAL CENTER,PAMPA,GRAY,TX,35.57211491000004, -100.96348470099997,2015,5,5,07/01/2011 00:00:00,06/30/2013 00:00:00,1,0,1,01/01/2012 00:00:00,12/31/2013 00:00:00,2.4
450324,TEXOMA MEDICAL CENTER,DENISON,GRAYSON,TX,33.749753385000076, -96.58616823799997,2015,6,6,07/01/2011 00:00:00,06/30/2013 00:00:00,2.5,3,2,01/01/2012 00:00:00,12/31/2013 00:00:00,3.725
670076,HERITAGE PARK SURGICAL HOSPITAL,SHERMAN,GRAYSON,TX,33.63604052000005, -96.60912612099997,2015,4,4,07/01/2011 00:00:00,06/30/2013 00:00:00,0,0,0,01/01/2012 00:00:00,12/31/2013 00:00:00,4
450469,TEXAS HEALTH PRESBYTERIAN HOSPITAL-WNJ,SHERMAN,GRAYSON,TX,33.638072786000066, -96.62358239699995,2015,1,1,07/01/2011 00:00:00,06/30/2013 00:00:00,4,4,4,01/01/2012 00:00:00,12/31/2013 00:00:00,2.95
450488,ALLEGIANCE SPECIALTY HOSPITAL OF KILGORE,KILGORE,GREGG,TX,32.37453009600006, -94.86916765399997,2015,7,7,07/01/2011 00:00:00,06/30/2013 00:00:00,0,0,0,01/01/2012 00:00:00,12/31/2013 00:00:00,7
450037,GOOD SHEPHERD MEDICAL CENTER,LONGVIEW,GREGG,TX,32.501478220000024, -94.73134817899995,2015,4,4,07/01/2011 00:00:00,06/30/2013 00:00:00,7,9,5,01/01/2012 00:00:00,12/31/2013 00:00:00,5.95
450702,LONGVIEW REGIONAL MEDICAL CENTER,LONGVIEW,GREGG,TX,32.53252521700006, -94.72880244399994,2015,2,2,07/01/2011 00:00:00,06/30/2013 00:00:00,9,9,9,01/01/2012 00:00:00,12/31/2013 00:00:00,6.55
450104,GUADALUPE REGIONAL MEDICAL CENTER,SEGUIN,GUADALUPE,TX,29.569053429000064, -97.94775009099999,2015,4,4,07/01/2011 00:00:00,06/30/2013 00:00:00,5.5,8,3,01/01/2012 00:00:00,12/31/2013 00:00:00,4.975
450539,COVENANT HOSPITAL PLAINVIEW,PLAINVIEW,HALE,TX,34.20771712900006, -101.73222843299999,2015,8,8,07/01/2011 00:00:00,06/30/2013 00:00:00,1,0,1,01/01/2012 00:00:00,12/31/2013 00:00:00,3.45
450754,HAMILTON GENERAL HOSPITAL,HAMILTON,HAMILTON,TX,31.703937352000025, -98.11337391499995,2015,5,5,07/01/2011 00:00:00,06/30/2013 00:00:00,0,0,0,01/01/2012 00:00:00,12/31/2013 00:00:00,5
450424,SAN JACINTO METHODIST HOSPITAL,BAYTOWN,HARRIS,TX,29.76918980100004, -94.97760198199995,2015,1,1,07/01/2011 00:00:00,06/30/2013 00:00:00,3,3,3,01/01/2012 00:00:00,12/31/2013 00:00:00,2.3
670029,FIRST SURGICAL HOSPITAL,BELLAIRE,HARRIS,TX,29.71037503200006, -95.46249830099998,2015,4,4,07/01/2011 00:00:00,06/30/2013 00:00:00,0,0,0,01/01/2012 00:00:00,12/31/2013 00:00:00,4
670012,HOUSTON ORTHOPEDIC AND SPINE HOSPITAL,BELLAIRE,HARRIS,TX,29.723940846000062, -95.46077218299996,2015,1,1,07/01/2011 00:00:00,06/30/2013 00:00:00,0,0,0,01/01/2012 00:00:00,12/31/2013 00:00:00,1
670024,NORTH CYPRESS MEDICAL CENTER,CYPRESS,HARRIS,TX,29.97579238700007, -95.67791603299997,2015,4,4,07/01/2011 00:00:00,06/30/2013 00:00:00,4.5,6,3,01/01/2012 00:00:00,12/31/2013 00:00:00,4.325
450716,CYPRESS FAIRBANKS MEDICAL CENTER,HOUSTON,HARRIS,TX,29.92633914700008, -95.58865126699999,2015,8,8,07/01/2011 00:00:00,06/30/2013 00:00:00,7,9,5,01/01/2012 00:00:00,12/31/2013 00:00:00,7.35
450803,DOCTORS HOSPITAL TIDWELL,HOUSTON,HARRIS,TX,29.847247675000062, -95.40785133599996,2015,2,2,07/01/2011 00:00:00,06/30/2013 00:00:00,4.5,1,8,01/01/2012 00:00:00,12/31/2013 00:00:00,3.625
450289,HARRIS HEALTH SYSTEM,HOUSTON,HARRIS,TX,29.68540256700004, -95.39061373999999,2015,10,10,07/01/2011 00:00:00,06/30/2013 00:00:00,4,3,5,01/01/2012 00:00:00,12/31/2013 00:00:00,6.1
450797,HOUSTON HOSPITAL FOR SPECIALIZED SURGERY,HOUSTON,HARRIS,TX,29.72438217000007, -95.38435746199997,2015,7,7,07/01/2011 00:00:00,06/30/2013 00:00:00,0,0,0,01/01/2012 00:00:00,12/31/2013 00:00:00,7
450638,HOUSTON NORTHWEST MEDICAL CENTER,HOUSTON,HARRIS,TX,30.01811311700004, -95.43963368899995,2015,2,2,07/01/2011 00:00:00,06/30/2013 00:00:00,9.5,10,9,01/01/2012 00:00:00,12/31/2013 00:00:00,6.875
450184,MEMORIAL HERMANN HOSPITAL SYSTEM,HOUSTON,HARRIS,TX,29.81225287700005, -95.43046832399995,2015,1,1,07/01/2011 00:00:00,06/30/2013 00:00:00,6,5,7,01/01/2012 00:00:00,12/31/2013 00:00:00,4.25
450610,MEMORIAL HERMANN MEMORIAL CITY MEDICAL CENTER,HOUSTON,HARRIS,TX,29.780034284000067, -95.54460080099994,2015,1,1,07/01/2011 00:00:00,06/30/2013 00:00:00,4.5,5,4,01/01/2012 00:00:00,12/31/2013 00:00:00,3.275
450068,MEMORIAL HERMANN TEXAS MEDICAL CENTER,HOUSTON,HARRIS,TX,29.71472607100003, -95.39682140899998,2015,2,2,07/01/2011 00:00:00,06/30/2013 00:00:00,6,5,7,01/01/2012 00:00:00,12/31/2013 00:00:00,4.6
450358,METHODIST HOSPITAL,THE,HOUSTON,HARRIS,TX,29.710291314000074, -95.40029134499997,2015,2,2,07/01/2011 00:00:00,06/30/2013 00:00:00,5.5,5,6,01/01/2012 00:00:00,12/31/2013 00:00:00,4.275
670077,METHODIST WEST HOUSTON HOSPITAL,HOUSTON,HARRIS,TX,29.785538375000044, -95.69489049799995,2015,1,1,07/01/2011 00:00:00,06/30/2013 00:00:00,5,3,7,01/01/2012 00:00:00,12/31/2013 00:00:00,3.6
450844,METHODIST WILLOWBROOK HOSPITAL,HOUSTON,HARRIS,TX,29.963627357000064, -95.55016402099994,2015,1,1,07/01/2011 00:00:00,06/30/2013 00:00:00,2.5,4,1,01/01/2012 00:00:00,12/31/2013 00:00:00,1.975
450659,PARK PLAZA HOSPITAL,HOUSTON,HARRIS,TX,29.722445184000037, -95.38809546499994,2015,5,5,07/01/2011 00:00:00,06/30/2013 00:00:00,7.5,9,6,01/01/2012 00:00:00,12/31/2013 00:00:00,6.625
450795,ST ANTHONY'S HOSPITAL,HOUSTON,HARRIS,TX,29.87107801600007, -95.34254000299995,2015,4,4,07/01/2011 00:00:00,06/30/2013 00:00:00,6,0,6,01/01/2012 00:00:00,12/31/2013 00:00:00,5.3
450035,ST JOSEPH MEDICAL CENTER,HOUSTON,HARRIS,TX,29.74780460200003, -95.36622630799997,2015,10,10,07/01/2011 00:00:00,06/30/2013 00:00:00,5,7,3,01/01/2012 00:00:00,12/31/2013 00:00:00,6.75
670075,ST LUKE'S HOSPITAL AT THE VINTAGE,HOUSTON,HARRIS,TX,29.989948474000073, -95.57017237099996,2015,2,2,07/01/2011 00:00:00,06/30/2013 00:00:00,8.5,10,7,01/01/2012 00:00:00,12/31/2013 00:00:00,6.225
450193,ST LUKES EPISCOPAL HOSPITAL,HOUSTON,HARRIS,TX,29.708415014000025, -95.39916368999997,2015,7,7,07/01/2011 00:00:00,06/30/2013 00:00:00,5.5,6,5,01/01/2012 00:00:00,12/31/2013 00:00:00,6.025
450804,TEXAS ORTHOPEDIC HOSPITAL,HOUSTON,HARRIS,TX,29.700561048000054, -95.40950831799995,2015,2,2,07/01/2011 00:00:00,06/30/2013 00:00:00,0,0,0,01/01/2012 00:00:00,12/31/2013 00:00:00,2
450774,TOPS SURGICAL SPECIALTY HOSPITAL,HOUSTON,HARRIS,TX,30.017988186000025, -95.44439595399996,2015,4,4,07/01/2011 00:00:00,06/30/2013 00:00:00,0,0,0,01/01/2012 00:00:00,12/31/2013 00:00:00,4
670019,UNIVERSITY GENERAL HOSPITAL,HOUSTON,HARRIS,TX,29.693011298000044, -95.40077862999999,2015,1,1,07/01/2011 00:00:00,06/30/2013 00:00:00,5.5,8,3,01/01/2012 00:00:00,12/31/2013 00:00:00,3.925
450644,WEST HOUSTON MEDICAL CENTER,HOUSTON,HARRIS,TX,29.730563010000026, -95.59320854099997,2015,4,4,07/01/2011 00:00:00,06/30/2013 00:00:00,7,7,7,01/01/2012 00:00:00,12/31/2013 00:00:00,5.95
450674,WOMANS HOSPITAL OF TEXAS,THE,HOUSTON,HARRIS,TX,29.692731293000065, -95.40136168499998,2015,9,9,07/01/2011 00:00:00,06/30/2013 00:00:00,3,3,0,01/01/2012 00:00:00,12/31/2013 00:00:00,5.1
450684,MEMORIAL HERMANN NORTHEAST,HUMBLE,HARRIS,TX,29.994882631000053, -95.27533892799994,2015,2,2,07/01/2011 00:00:00,06/30/2013 00:00:00,5,2,8,01/01/2012 00:00:00,12/31/2013 00:00:00,3.95
450832,CHRISTUS ST CATHERINE HOSPITAL,KATY,HARRIS,TX,29.777793639000038, -95.71884382999997,2015,4,4,07/01/2011 00:00:00,06/30/2013 00:00:00,3.5,6,1,01/01/2012 00:00:00,12/31/2013 00:00:00,3.675
450847,MEMORIAL HERMANN KATY HOSPITAL,KATY,HARRIS,TX,29.785939334000034, -95.78579960799999,2015,1,1,07/01/2011 00:00:00,06/30/2013 00:00:00,2.5,1,4,01/01/2012 00:00:00,12/31/2013 00:00:00,1.975
450775,KINGWOOD MEDICAL CENTER,KINGWOOD,HARRIS,TX,30.050347716000033, -95.25297083299995,2015,9,9,07/01/2011 00:00:00,06/30/2013 00:00:00,10,10,10,01/01/2012 00:00:00,12/31/2013 00:00:00,9.65
670005,MEMORIAL HERMANN SURGICAL HOSPITAL KINGWOOD,KINGWOOD,HARRIS,TX,30.047258448000036, -95.25805124299995,2015,6,6,07/01/2011 00:00:00,06/30/2013 00:00:00,0,0,0,01/01/2012 00:00:00,12/31/2013 00:00:00,6
450709,HOUSTON METHODIST ST JOHN HOSPITAL,NASSAU BAY,HARRIS,TX,29.548858538000047, -95.08482871799998,2015,8,8,07/01/2011 00:00:00,06/30/2013 00:00:00,4.5,6,3,01/01/2012 00:00:00,12/31/2013 00:00:00,5.725
450097,BAYSHORE MEDICAL CENTER,PASADENA,HARRIS,TX,29.665153144000044, -95.18371238199995,2015,4,4,07/01/2011 00:00:00,06/30/2013 00:00:00,7.5,8,7,01/01/2012 00:00:00,12/31/2013 00:00:00,6.275
670031,ST LUKE'S PATIENTS MEDICAL CENTER,PASADENA,HARRIS,TX,29.64110906800005, -95.16000358399998,2015,2,2,07/01/2011 00:00:00,06/30/2013 00:00:00,1,1,1,01/01/2012 00:00:00,12/31/2013 00:00:00,1.35
450831,SURGERY SPECIALTY HOSPITALS OF AMERICA SE HOUSTON,PASADENA,HARRIS,TX,29.658711804000063, -95.17787610299996,2015,7,7,07/01/2011 00:00:00,06/30/2013 00:00:00,0,0,0,01/01/2012 00:00:00,12/31/2013 00:00:00,7
450670,TOMBALL REGIONAL MEDICAL CENTER,TOMBALL,HARRIS,TX,30.089253471000063, -95.62389203199996,2015,5,5,07/01/2011 00:00:00,06/30/2013 00:00:00,7.5,8,7,01/01/2012 00:00:00,12/31/2013 00:00:00,6.625
450617,CLEAR LAKE REGIONAL MEDICAL CENTER,WEBSTER,HARRIS,TX,29.54037313500004, -95.12728915099996,2015,1,1,07/01/2011 00:00:00,06/30/2013 00:00:00,3,3,3,01/01/2012 00:00:00,12/31/2013 00:00:00,2.3
670008,HOUSTON PHYSICIANS' HOSPITAL,WEBSTER,HARRIS,TX,29.53470045100005, -95.12562179899999,2015,4,4,07/01/2011 00:00:00,06/30/2013 00:00:00,0,0,0,01/01/2012 00:00:00,12/31/2013 00:00:00,4
450032,GOOD SHEPHERD MEDICAL CENTER MARSHALL,MARSHALL,HARRISON,TX,32.537292603000026, -94.36783029699995,2015,10,10,07/01/2011 00:00:00,06/30/2013 00:00:00,5,9,1,01/01/2012 00:00:00,12/31/2013 00:00:00,6.75
670056,SETON MEDICAL CENTER HAYS,KYLE,HAYS,TX,30.007586717000038, -97.85517981299995,2015,6,6,07/01/2011 00:00:00,06/30/2013 00:00:00,5.5,3,8,01/01/2012 00:00:00,12/31/2013 00:00:00,5.675
450272,CENTRAL TEXAS MEDICAL CENTER,SAN MARCOS,HAYS,TX,29.851832605000027, -97.94709213799996,2015,7,7,07/01/2011 00:00:00,06/30/2013 00:00:00,4,7,1,01/01/2012 00:00:00,12/31/2013 00:00:00,5.05
450578,HEMPHILL COUNTY HOSPITAL,CANADIAN,HEMPHILL,TX,35.90519358900008, -100.38741821999997,2015,7,7,07/01/2011 00:00:00,06/30/2013 00:00:00,0,0,0,01/01/2012 00:00:00,12/31/2013 00:00:00,7
450389,EAST TEXAS MEDICAL CENTER ATHENS,ATHENS,HENDERSON,TX,32.17073996600004, -95.84364004699995,2015,1,1,07/01/2011 00:00:00,06/30/2013 00:00:00,5,9,1,01/01/2012 00:00:00,12/31/2013 00:00:00,3.6
450825,CORNERSTONE REGIONAL HOSPITAL,EDINBURG,HIDALGO,TX,26.263135008000063, -98.19896135399995,2015,4,4,07/01/2011 00:00:00,06/30/2013 00:00:00,0,0,0,01/01/2012 00:00:00,12/31/2013 00:00:00,4
450869,DOCTORS HOSPITAL AT RENAISSANCE,EDINBURG,HIDALGO,TX,26.253822967000076, -98.20389096799994,2015,6,6,07/01/2011 00:00:00,06/30/2013 00:00:00,5,8,2,01/01/2012 00:00:00,12/31/2013 00:00:00,5.35
450119,SOUTH TEXAS HEALTH SYSTEM,EDINBURG,HIDALGO,TX,26.263063567000074, -98.18136485799994,2015,1,1,07/01/2011 00:00:00,06/30/2013 00:00:00,4,5,3,01/01/2012 00:00:00,12/31/2013 00:00:00,2.95
450711,RIO GRANDE REGIONAL HOSPITAL,MCALLEN,HIDALGO,TX,26.185627924000073, -98.22161636599998,2015,7,7,07/01/2011 00:00:00,06/30/2013 00:00:00,7.5,10,5,01/01/2012 00:00:00,12/31/2013 00:00:00,7.325
450176,MISSION REGIONAL MEDICAL CENTER,MISSION,HIDALGO,TX,26.196397150000053, -98.31273996499999,2015,6,6,07/01/2011 00:00:00,06/30/2013 00:00:00,7.5,5,10,01/01/2012 00:00:00,12/31/2013 00:00:00,6.975
450128,KNAPP MEDICAL CENTER,WESLACO,HIDALGO,TX,26.151933083000074, -97.97634874799996,2015,1,1,07/01/2011 00:00:00,06/30/2013 00:00:00,6.5,9,4,01/01/2012 00:00:00,12/31/2013 00:00:00,4.575
450192,HILL REGIONAL HOSPITAL,HILLSBORO,HILL,TX,32.012305698000034, -97.09942754299999,2015,10,10,07/01/2011 00:00:00,06/30/2013 00:00:00,0,0,0,01/01/2012 00:00:00,12/31/2013 00:00:00,10
450755,COVENANT HOSPITAL LEVELLAND,LEVELLAND,HOCKLEY,TX,33.572751082000025, -102.36779366599995,2015,9,9,07/01/2011 00:00:00,06/30/2013 00:00:00,0,0,0,01/01/2012 00:00:00,12/31/2013 00:00:00,9
450596,LAKE GRANBURY MEDICAL CENTER,GRANBURY,HOOD,TX,32.43155306600005, -97.80308917499997,2015,5,5,07/01/2011 00:00:00,06/30/2013 00:00:00,1,1,1,01/01/2012 00:00:00,12/31/2013 00:00:00,2.4
450236,HOPKINS COUNTY MEMORIAL HOSPITAL,SULPHUR SPRINGS,HOPKINS,TX,33.156315111000026, -95.60012823899996,2015,1,1,07/01/2011 00:00:00,06/30/2013 00:00:00,3,0,3,01/01/2012 00:00:00,12/31/2013 00:00:00,2.3
450580,EAST TEXAS MEDICAL CENTER CROCKETT,CROCKETT,HOUSTON,TX,31.323752786000057, -95.43728061399997,2015,2,2,07/01/2011 00:00:00,06/30/2013 00:00:00,0,0,0,01/01/2012 00:00:00,12/31/2013 00:00:00,2
450653,SCENIC MOUNTAIN MEDICAL CENTER,BIG SPRING,HOWARD,TX,32.239823743000045, -101.49303431699997,2015,8,8,07/01/2011 00:00:00,06/30/2013 00:00:00,1,0,1,01/01/2012 00:00:00,12/31/2013 00:00:00,3.45
450352,HUNT REGIONAL MEDICAL CENTER,GREENVILLE,HUNT,TX,33.12343492100007, -96.12338031799999,2015,6,6,07/01/2011 00:00:00,06/30/2013 00:00:00,2.5,4,1,01/01/2012 00:00:00,12/31/2013 00:00:00,3.725
450241,FAITH COMMUNITY HOSPITAL,JACKSBORO,JACK,TX,33.22600634100007, -98.16922940399996,2015,7,7,07/01/2011 00:00:00,06/30/2013 00:00:00,0,0,0,01/01/2012 00:00:00,12/31/2013 00:00:00,7
450573,CHRISTUS JASPER MEMORIAL HOSPITAL,JASPER,JASPER,TX,30.90810140600007, -94.00847214399994,2015,6,6,07/01/2011 00:00:00,06/30/2013 00:00:00,1,0,1,01/01/2012 00:00:00,12/31/2013 00:00:00,2.75
450346,BAPTIST BEAUMONT HOSPITAL,BEAUMONT,JEFFERSON,TX,30.068498459000068, -94.11974084499997,2015,1,1,07/01/2011 00:00:00,06/30/2013 00:00:00,7.5,8,7,01/01/2012 00:00:00,12/31/2013 00:00:00,5.225
450034,CHRISTUS HOSPITAL,BEAUMONT,JEFFERSON,TX,30.085627858000066, -94.13118063699994,2015,1,1,07/01/2011 00:00:00,06/30/2013 00:00:00,5,4,6,01/01/2012 00:00:00,12/31/2013 00:00:00,3.6
450518,THE MEDICAL CENTER OF SOUTHEAST TEXAS,PORT ARTHUR,JEFFERSON,TX,29.933636548000038, -93.98927834599999,2015,1,1,07/01/2011 00:00:00,06/30/2013 00:00:00,5.5,8,3,01/01/2012 00:00:00,12/31/2013 00:00:00,3.925
450828,CHRISTUS SPOHN HOSPITAL ALICE,ALICE,JIM WELLS,TX,27.764706858000068, -98.04479641699999,2015,1,1,07/01/2011 00:00:00,06/30/2013 00:00:00,3,0,3,01/01/2012 00:00:00,12/31/2013 00:00:00,2.3
450677,HUGULEY MEMORIAL MEDICAL CENTER,BURLESON,JOHNSON,TX,32.56311343400006, -97.32181897599997,2015,1,1,07/01/2011 00:00:00,06/30/2013 00:00:00,3.5,5,2,01/01/2012 00:00:00,12/31/2013 00:00:00,2.625
450148,TEXAS HEALTH HARRIS METHODIST HOSPITAL CLEBURNE,CLEBURNE,JOHNSON,TX,32.33106659800006, -97.43765403399999,2015,9,9,07/01/2011 00:00:00,06/30/2013 00:00:00,4.5,1,8,01/01/2012 00:00:00,12/31/2013 00:00:00,6.075
450078,ANSON GENERAL HOSPITAL,ANSON,JONES,TX,32.76742281400004, -99.89548544199994,2015,6,6,07/01/2011 00:00:00,06/30/2013 00:00:00,0,0,0,01/01/2012 00:00:00,12/31/2013 00:00:00,6
450243,HAMLIN MEMORIAL HOSPITAL,HAMLIN,JONES,TX,32.88516645900006, -100.13474049499996,2015,7,7,07/01/2011 00:00:00,06/30/2013 00:00:00,0,0,0,01/01/2012 00:00:00,12/31/2013 00:00:00,7
450306,STAMFORD MEMORIAL HOSPITAL,STAMFORD,JONES,TX,32.928324572000065, -99.78509949999994,2015,7,7,07/01/2011 00:00:00,06/30/2013 00:00:00,0,0,0,01/01/2012 00:00:00,12/31/2013 00:00:00,7
450292,TEXAS HEALTH PRESBYTERIAN HOSPITAL KAUFMAN,KAUFMAN,KAUFMAN,TX,32.58973010700004, -96.31091891699998,2015,10,10,07/01/2011 00:00:00,06/30/2013 00:00:00,9,0,9,01/01/2012 00:00:00,12/31/2013 00:00:00,9.35
450007,PETERSON REGIONAL MEDICAL CENTER,KERRVILLE,KERR,TX,30.044884487000047, -99.15177216499995,2015,4,4,07/01/2011 00:00:00,06/30/2013 00:00:00,4.5,3,6,01/01/2012 00:00:00,12/31/2013 00:00:00,4.325
450163,CHRISTUS SPOHN HOSPITAL KLEBERG,KINGSVILLE,KLEBERG,TX,27.49144322500007, -97.85040071399999,2015,3,3,07/01/2011 00:00:00,06/30/2013 00:00:00,6,9,3,01/01/2012 00:00:00,12/31/2013 00:00:00,4.95
450746,KNOX COUNTY HOSPITAL,KNOX CITY,KNOX,TX,33.414075980000064, -99.81160927499997,2015,7,7,07/01/2011 00:00:00,06/30/2013 00:00:00,0,0,0,01/01/2012 00:00:00,12/31/2013 00:00:00,7
450196,PARIS REGIONAL MEDICAL CENTER,PARIS,LAMAR,TX,33.66044318500008, -95.54808403299995,2015,3,3,07/01/2011 00:00:00,06/30/2013 00:00:00,4.5,6,3,01/01/2012 00:00:00,12/31/2013 00:00:00,3.975
450698,LAMB HEALTHCARE CENTER,LITTLEFIELD,LAMB,TX,33.912411905000056, -102.34541650699998,2015,7,7,07/01/2011 00:00:00,06/30/2013 00:00:00,0,0,0,01/01/2012 00:00:00,12/31/2013 00:00:00,7
450296,CLEVELAND REGIONAL MEDICAL CTR,CLEVELAND,LIBERTY,TX,30.342389578000052, -95.08540823899995,2015,9,9,07/01/2011 00:00:00,06/30/2013 00:00:00,0,0,0,01/01/2012 00:00:00,12/31/2013 00:00:00,9
670018,DOCTORS DIAGNOSTIC HOSPITAL,CLEVELAND,LIBERTY,TX,30.329054728000074, -95.09620404399999,2015,6,6,07/01/2011 00:00:00,06/30/2013 00:00:00,0,0,0,01/01/2012 00:00:00,12/31/2013 00:00:00,6
450400,PARKVIEW REGIONAL HOSPITAL,MEXIA,LIMESTONE,TX,31.675868966000053, -96.48009801599994,2015,5,5,07/01/2011 00:00:00,06/30/2013 00:00:00,1,0,1,01/01/2012 00:00:00,12/31/2013 00:00:00,2.4
450219,SCOTT & WHITE HOSPITAL-LLANO,LLANO,LLANO,TX,30.743282756000042, -98.67767107199995,2015,2,2,07/01/2011 00:00:00,06/30/2013 00:00:00,0,0,0,01/01/2012 00:00:00,12/31/2013 00:00:00,2
450040,COVENANT MEDICAL CENTER,LUBBOCK,LUBBOCK,TX,33.57787297500005, -101.89255001099997,2015,7,7,07/01/2011 00:00:00,06/30/2013 00:00:00,5.5,5,6,01/01/2012 00:00:00,12/31/2013 00:00:00,6.025
450162,GRACE MEDICAL CENTER,LUBBOCK,LUBBOCK,TX,33.54880781900005, -101.87010010499995,2015,5,5,07/01/2011 00:00:00,06/30/2013 00:00:00,0,0,0,01/01/2012 00:00:00,12/31/2013 00:00:00,5
450876,LUBBOCK HEART HOSPITAL LP,LUBBOCK,LUBBOCK,TX,33.53360691700004, -101.91518313099999,2015,1,1,07/01/2011 00:00:00,06/30/2013 00:00:00,1,1,1,01/01/2012 00:00:00,12/31/2013 00:00:00,1
670050,TRUSTPOINT HOSPITAL,LUBBOCK,LUBBOCK,TX,33.61685691200006, -101.86834877299998,2015,7,7,07/01/2011 00:00:00,06/30/2013 00:00:00,0,0,0,01/01/2012 00:00:00,12/31/2013 00:00:00,7
450686,UNIVERSITY MEDICAL CENTER,LUBBOCK,LUBBOCK,TX,33.607000355000025, -101.88780721899997,2015,4,4,07/01/2011 00:00:00,06/30/2013 00:00:00,6.5,9,4,01/01/2012 00:00:00,12/31/2013 00:00:00,5.625
450465,MATAGORDA REGIONAL MEDICAL CENTER,BAY CITY,MATAGORDA,TX,28.98280771000003, -95.99135590199995,2015,8,8,07/01/2011 00:00:00,06/30/2013 00:00:00,1,0,1,01/01/2012 00:00:00,12/31/2013 00:00:00,3.45
450092,FORT DUNCAN MEDICAL CENTER,EAGLE PASS,MAVERICK,TX,28.709446145000072, -100.45392437099997,2015,4,4,07/01/2011 00:00:00,06/30/2013 00:00:00,1,1,1,01/01/2012 00:00:00,12/31/2013 00:00:00,2.05
